English Word,Part of Speech,Odia Translation
 palm tree , Noun , ତାଡ଼ା ମାଡ଼ା 
 palm-branch , Noun , ତାଡ଼ ବାଲ୍‌ ଗା 
" palmyra leaf,date palm ", Noun ," ପଦାଲା,ରୋଟା "
 pan , Noun , ଏତ୍‌ 
 pandal , Noun , କୁପି-ପାନ୍ଦିଲ୍‌ 
 panic , Verb ," ପେଦିରିସାନାଦ୍‌,ଞେର୍‌ ପିସାନାଦ୍‌ "
 pant , Noun , ଛେଡ୍‌ ଡି 
 panties , Noun , ଡାୟାର୍‌ 
 pantry , Noun , ସାମାନ୍‌ ଗାତ୍‌ 
 papaya , Noun , ବପଡ଼ 
 papaya tree , Noun ," ମାଡ଼ା,ବପଡ଼ ମାଡ଼ା "
 paper , Noun , କାଗୋଜ୍‌ 
 parable , Noun , ମେଲ୍‌ ତା ମାଟ୍‌ ଟା ତ୍‌ 
 paradise , Noun ," ଶବାଗାଁମ୍‌ ,ସୁକ୍‌ କାମ୍‌, ଦର୍କାନ୍‌ ପଡ଼ିୟ୍‌ "
" paralysis,palsy ", Noun , ଓାୟ୍‌ ରୋଗାମ୍‌ 
 paralytic , Noun , କାୟ-କାଲ୍‌ କ୍‌ରୋଗାମ୍‌ 
 paralyzed , Verb ," କାୟ୍‌ କ୍‌ କାଲ୍‌ କ୍‌, ଓାରୋ "
 paralyzed man , Noun , କାୟ୍‌ କାଲ୍‌ ମେଦୁଲୋ ଦୃକ୍କାତୋନ୍‌ 
 parbal vegetables , Noun , ପଟ୍ଲା 
 pardon , Noun , ତାପ୍‌ ଓତୁସିଦାନାଦ୍‌ 
" pare,trim ", Verb ," ଗିନ୍‌ ସ୍କାନାଦ୍‌, ଗୀଶ୍‌ କାନାଦ୍‌ "
 parents , Noun ," ତାଲ୍‌ ଲୁଡ୍‌, ତାପ୍‌ ପେ "
 parrot , Noun ," ପିଟେ, ରାମେ "
 parson , Noun , ପୂଜେର୍‌ 
 part by part , Noun , ମୁକ୍‌ କା ମୁକ୍‌ କା 
 part from , Verb , ସି ଆନ୍ଦାନାଦ୍‌ 
 part with , Verb , ଡେରେ ଏୀରାନାଦ୍‌ 
 partiality , Noun ," ଇଲୁକୁଟେ, ମାନ୍ଦାନାଦ୍‌ "
 particular , Adjective ," ଅରଙ୍ଗେ, ମାଟ୍ସୁମ୍‌, ଅଣ୍ଟେୟ୍‌, ସୁପ୍‌ ପୟ୍‌, ଭାୱ୍ତାଲ୍‌ "
 parting , Verb ," କେଲ୍‌ କ୍‌ ପାୟା, ତୀସାନାଦ୍‌ "
 partition , Noun ," ବାଗାମ୍‌ ତୁ ସାର୍‌, ଦିଭଦାନାଦ୍‌ "
 partner , Noun ," ଅଣ୍ଡୋୟ୍‌ ଆଇନା ତା, ଆଇନା ମାଡ଼ାନୋର୍‌ "
 partridge , Noun , କାଞ୍ଜାପିଟେ 
 parts of leg , Noun , ଟିକ୍‌ କାଲ୍‌ (ଡେକା) 
 pass over , Verb , ନାଡ଼୍‌ ସ୍‌ ଆନ୍ଦାନାଦ୍‌ 
 pass away , Verb , ଡଲାନାଦ୍‌ 
 pass by , Verb ," ଗାର୍ରେ ଦାୟାନାଦ୍‌, ନାଡ଼୍‌ ସି ଆନ୍ଦାନାଦ୍‌ "
 pass into , Verb , ମାରି ଆନ୍ଦାନାଦ୍‌ 
 pass out , Verb , ପେୟ୍‌ ସି ଆନ୍ଦାନାଦ୍‌ 
 passer-by , Noun , ସେରରଭଣୁ 
 passion(bear) , Verb , ଅର୍ସାନାଦ୍‌(ସାମାଲିଭ ନ୍‌) 
 past , Verb ," ଆଭା, ଦିନାମ୍‌ "
 pasted , Adjective ," ଟେକ୍‌, କୁଇନ୍‌ଆଣ୍ଟି ମିନ୍ଦେ "
 pastor , Noun , ଗୁଡ଼ିୟ୍‌ ଦା ପ୍ରାର୍ତାନା 
 ତୁଙ୍ଗାନ୍‌ , Noun , ତୁଙ୍ଗାନ୍‌ 
 ପାରାମେଶ୍ବାରିନ୍‌ , Noun , ପାରାମେଶ୍ବାରିନ୍‌ ଆର୍‌ 
 ତୋପ୍‌ ପିଶାନ୍‌ , Noun , ଗାଣ୍ଡଲ୍‌ AIF କୁଟାନାଦ୍‌ 
 AIRY , Adjective , ଏରାଙ୍ଗ୍‌ AGO 
 patch , Noun , ଆର୍‌ 
 ` , Noun , (not available) 
 Noun. , Noun , (not available) 
 Gaia , Noun , ତୋପ୍‌ ପିଶାନ୍‌ 
 path , Noun , ଆର୍‌ 
 way , Noun , ଆର୍‌ 
 patience , Noun , ଦେୟ୍‌ Ale 
 patient , Adjective , ନେମ୍‌ ଲା 
 patriot , Noun , ଦେସାମ୍‌ ମାୟ୍‌ ଦିଙ୍କ୍‌ 
 ପ୍ରେମା ମାଡ଼ାନୋନ୍‌ , Noun , ପ୍ରେମା ମାଡ଼ାନୋନ୍‌ 
 patronize , Noun , ସାୟାମ୍‌ 
 pay reverence , Verb , କାୟ୍‌ କ୍‌ 
 ଜୋଡୁପ୍‌ , Noun ," ପେୟାର୍‌, ଜୋଡ଼ାଦ୍‌ "
 pay(return) , Verb , ମାଲ୍‌ ସି 
 AAAI , Noun , ମାଲ୍‌ ପିଦାନାଦ୍‌ 
 pea , Noun , ସେଲୁ ଘା 
 peace , Noun , ସୁକାମ୍‌ 
 peace agreement , Verb , ରାଜ୍‌ ଜି 
 ଆଦାନାଦ୍‌ , Noun , (not available) 
 peacock , Noun , ପୋତ୍‌ ମାଲ୍‌ 
 ମାଲୁପିଟେ , Noun , ମାଲ୍‌ କୁ 
 peacock screams , Verb , କେୟଂକେୟଂ DES 
 ମାଲ୍‌ କେୟିତା , Noun , (not available) 
 peacock's feather , Noun , ପୂରି 
 peahen , Noun , ଡାଡା ମାଲ୍‌ 
 pearl ` , Noun , \@ 
 pedalling , Verb ," କି ,ଓକ୍‌ କି "
 peel , Noun , ପୁଛାନାଦ୍‌ 
" peel,husk ", Noun ," ତଲ୍‌ କା ,ଟୋଟେ QA sl "
 peel-off , Verb ," ତୀସାନାଦ୍‌,ଟେଣ୍ଢାନାଦ୍‌ "
" peevish,jealous ", Adjective , NQIG 
 ଏରାଙ୍ଗ୍‌ , Adjective , ଏରାଙ୍ଗ୍‌ AGO 
 pen , Noun ," @RE1,CAR କୁ "
 pendant , Noun , ଉଙ୍ଗାନ୍‌ ଜୋଡ଼କ୍‌ 
 Pension            , Noun.            , ପେନ୍ସନ୍‌            
" Darkan, Bhadan Dap ", Noun.            ," ଡାର୍କାନ୍‌, ଭଦାନ୍‌ ଡାପ୍‌ କ୍‌ "
 Peon               , Noun.            , ଆପିସ୍‌ ତା ମାନ୍ଦାନ୍‌           
 Femi Sutula Padiy , Noun.            , ସୁତୁଲା ପାଡ଼ିୟ୍‌             
" Madaanond, SE Ta   ", Noun.            ," ମାଡ଼ାନୋଣ୍ଡ, SE ତା           "
" AIGA, SAIS Narund ", Noun.            ," ଏଆଇଗା, ସାଇସ୍ ନାରୁଣ୍ଡଟ, ଚକର୍‌  "
 People             , Noun.            , ଲୋକଙ୍କ               
 Pepper             , Noun.            , ମରିଚା               
 Perchance          , Adverb.          , ଅକ୍ଷରଇ               
" Perfect, Proper    ", Adjective.       ," ସମ୍ପୂର୍ଣ, ଠିକ୍‌        "
" Perfume, Smell     ", Noun.            ," ପ୍ରଗନ୍ଧ, ବାସ୍‌ ନାମ୍‌ "
 Perfumed Oil       , Noun.            , ସୁଗନ୍ଧ ତୈଲ             
 Peril              , Noun.            , ପ୍ରବଳ ଖତରା             
 Permanent          , Adjective.       ," ସଥିର, ଅଚଳ             "
 Persecute          , Verb.            , ଉପଦ୍ରବ ଦେଇବା           
 Personally         , Adverb.          , ନିଜେ ଜୀୱନ ଦ୍ଵାରା          
 Personnel          , Noun.            , ବ୍ୟକ୍ତିଗତ ଭଦାନ୍‌         
 Persuade           , Verb.            , ବିନିଯୁକ୍ତ କରିବା           
 Pesticides         , Noun.            , କୀଟନାଶକ              
" Pestle, Mortar     ", Noun.            ," ହଣ୍ଡି, ଉସ୍‌ ପାଲ୍‌   "
 Petal              , Noun.            , ପୁଷ୍ପ ପତ୍ର            
 Petticoat          , Noun.            , ପେଟିକୋଟ୍‌            
 Phalanx            , Noun.            , ଫାଲାନ୍ସ୍‌             
 Pharisee           , Noun.            , ଫେରିସୀ               
 Physical Health    , Noun.            , ଶାରୀରିକ ସ୍ୱାସ୍ଥ୍ୟ‌   
 Panaam , Noun ," ପାଣାମ୍‌, ଜୀୱାମ୍‌ ସାୟ୍‌ "
 Physician , Noun , ଡାକ୍‌ ଟାର୍‌ 
 Pick out , Verb , ଏନ୍‌ ଚି ୋଦାନାଦ୍‌ 
 Pick up , Verb ," ତେସ୍‌ ଭଦାନାଦ୍‌, ଗୁଡୃଶ୍‌ ପାନାଦ୍‌ "
 Pickaxe , Noun , ପିକ୍‌ କାସ୍‌ 
 Pickpocket , Noun ," ଡଙ୍ଗାନୋର୍‌, କାନି ଡଙ୍ଗାଲ୍‌ "
 Picture , Noun ," ଚିତ୍ରାମ୍‌, ପଟ୍‌ "
 Piece by piece , Adverb , ଦୁକୁଡି ମୁକ୍‌ କା ମୁକ୍‌ କା 
 Piece into piece , Adverb , GEN GOR 
 Piece of bamboo , Noun , ଗୋଣ୍ଟାମ୍‌ 
 Piece of flesh , Noun ," କାଣ୍ଡା କାଣ୍ଡା ତିତା, ତୁଙ୍କା ତୁଙ୍କା ତୀଭା "
 Piece of paper , Noun ," ସୀଟାକ୍‌, ସୀଟ୍‌ ମୁକ୍‌ କା "
 Pieces of wood , Noun , ପେଡ୍‌ କ୍‌ ଗଡ଼େଲ୍‌ ନାର୍‌ କ୍‌ ତା GAS 
" Pierce, pierce in metal ", Verb ," ବୋସ୍ ସା, ତୁଙ୍ଗାନାଦ୍‌, ଗିଟ୍‌, ତାଲ୍‌, ଶୋମିନ୍ଦୋର୍‌ "
 Piety , Noun , ମେଲ୍‌ ତା ବୁଦ୍ଦି 
 Pig grunts , Interjection , ପାଦି ଢୁର୍କ ଢୁର୍କ କେୟାନାଦ୍‌ 
" Pig, hog ", Noun ," ପାଦି, ପାଦ୍‌ "
 Pigeon , Noun ," ବଡ଼େପିଟେ, ପାଞାର୍‌ ଦି "
 Pigs lying on the water , Verb , AG ଏର୍‌ ତାଗା ତଡ଼ି ୟ ମିନ୍ଦେ 
 Pigsty , Noun , ପାଦିନ୍‌ ଗୁଡ଼ା 
 pile up         , Verb           , ବା              
 piles           , Noun           , ଚ୍ରୋ କା         
 pilgrim         , Noun           , ବାଗାୱାନ୍ ଆସିଆ 
 ସେଙ୍ଗେ ial GIGI ASA , -     , -                
 ଉଡ଼ାନୋର୍‌           , -              , -                
 pill            , Noun           , ମାତ୍‌           
 pillar          , Noun           ," J&,AQ ତାମ୍ ଗୁଞ୍ଜୋ "
 pillow          , Noun           , GIN Al ଗାଡ଼୍‌ 
" pillowcase,bag  ", Noun           ," ତାଲ୍ ପା ଗାଡ଼୍ ସାନ୍ ଶ୍, ମୂଣା "
 pimples        , Noun           , ମଟ୍ ମେ         
 pin             , Noun           ," GEA, AGE         "
 pinch           , Transitive verb ," କିଚ଼ାନାଦ୍, କିର୍ଶାନାଦ୍‌ "
 pineapple      , Noun           , ସପୁରି         
 pious          , Noun           , ଦେଉଡୁ ନାମ୍ କାମ୍ ତେ ମାନ୍ଦାନୋର୍‌ 
 pirate         , Noun           , ଏର୍ ତା ମାନ୍ଦାନ୍ ଡଙ୍ଗା 
" pit, a cavity  ", Noun           , GIG! JQ ଦା      
 pitch darkness , Noun           , AIG ସିକାଡ଼      
 ଆତା             , -              , -                
 pitcher        , Noun           , କୁଣ୍ଡା          
" pity, kindness ", Noun           , AQQ ଜୀୱାମ୍‌      
 place between the hands , Noun , NG ରେକାନ୍ AQ A ସ୍ତୋଦାନାଦ୍‌ 
 place for feast , Noun          , ପାନ୍ଦୁଲ୍‌         
 place for palm stone , Noun    , AIS ଦିବା        
 place for preparing toddy , Verb ," କାଲ୍‌ ସାଟ୍, କାଲ୍‌ ae "
 placenta       , Noun           , ପୁଙ୍ଗା         
 plain area     , Adjective      ," AIDA ଭୁଲ୍, ବାୟ୍ ୟୁଲ୍‌ "
 plaintive           , Noun           , ଦୁକାମ୍‌                    
 plaited hair        ,                ,                             
                     , Verb           , ପିନୁରୁଢ଼ୋମିନ୍ଦେବେଡ଼୍‌              
" @I1E,6EQ           ",                , କୀମ୍‌                      
 plaiting of hair    , Noun           ," ଜାଡା, ଜାଟେଲ୍‌              "
 plan                , ୬୮/୮୮.          , ଉପାୟାମ୍‌                  
 plane               , Noun           ," ମଲେ, ତୁଞେମ୍‌              "
 planet              , Noun           , AQ କାକ୍‌                  
 plant               , Verb           , ମଡ଼ତାନାଦ୍‌                 
 plant the tree      , Verb           , Aq କାନାଦ୍‌                 
 plant to spring up  , Intransitive Verb , A® AE ତାନାଦ୍‌          
 plantain            , Noun           , AYE ମାଡ଼ା                   
 planting            , Verb           ," AAI, SIR କାନାଦ୍‌             "
 plants              , ?/©///.       , ଏଟୁ                        
 plate               , Noun           ," ପ୍ଲେଟ୍‌, ଗିନ୍ନା ଗିନି       "
 play                , Verb           , କାରା                      
 play false          , Verb           , ବଲ୍‌ ଲିସାନାଦ୍‌            
 play out            , Verb           , a0 କାର୍ସି ଆୟ୍‌ @ ଆନ୍ଦାନାଦ୍‌ 
 playmate            , Noun           , କାର୍ସାନ୍‌ ଜାଭା            
 please              , Verb           ," ସାୟାମ୍‌ ତୁଗିଂ, ମାଡ଼ି      "
 pleasure            , Adjective      ," QEAM, AIG                  "
 pleats              , Verb           , J@lQ ଢେଙ୍ଗ୍‌                 
 plenty              , Adjective      ," N@ ଓା, ନାର୍ଗେ, ଦିବେଡ଼     "
 plough              , Noun           , ଉତୁଦାନାଦ୍‌                 
" plough share, stick ", Noun           , କାର୍ରା(ନାଙ୍ଗେଲ୍‌ GI)      
 pluck out           , Verb           , ପୂଙ୍କା ଦେତ୍‌ ତାନାତ୍‌        
 plucking flowers    , Verb           , Qarl @Q ତାନାଦ୍‌            
 plunder             , Verb           , @@ ଡୋଦାନାଦ୍‌                
,,
 plunderer , Noun , ବେଦିରିସି ଲାଗି 
 ଞ୍ଞୋଦାନୋଣ୍ଟ , Noun , - 
 pneumonia , Noun , ନେଲା ତା ମାନ୍ତାନ୍‌ 
 ଡାଗ୍‌ ରୋଗାମ୍‌ , Noun , - 
 poison , Noun , ସିଷାମ୍‌ 
 poke , Verb , G14 GAL 
 polar bear , Noun , 6ORINER 
 pole star , Noun , ରାଜ AR କାମ୍‌ 
 police , Noun , ପୋଲିଶିର୍‌ 
 police station , Noun , ARQ ତାନା 
 politeness , Noun , ନେମ୍‌ IE 
 polka dots , Noun , GQ କା ଚୁକ୍‌ କା ମାନ୍ଦାନ୍‌ କୁଡ଼ା 
 pollen , Noun , ପ୍ରଙ୍ଗାର୍‌ ଗୁହ୍ଛେଲ୍‌ 
 pomegranate , Noun ," AIMA,SINA, QE "
 pond , Noun , NQG 
 pond heron , Noun , ଗୁଣ୍ଟିକଙ୍ଗା 
 ponder over , Verb , ଆଲ୍‌ ସାନାଦ୍‌ 
 pool , Noun , କୁଟା 
 poor man , Noun , MAB ମିନ୍ଦୋଣ୍ୁ 
 pop com , Noun , GQ କି 
 popular , Noun ," ନାରୂର୍‌ ନେସ୍‌ BIG, SAE ,ଇଷ୍ଟାମ୍‌ ଆଦାନାଦ୍‌,ସାର୍ରେ ତୋର୍‌ କୋରାନାଦ୍‌ "
 popularity , Noun , ନାରୂର୍‌ ନାତୃମେ ମେଲ୍‌ ତା ଆଦାନାଦ୍‌ 
 population , Noun , ମତାମ୍‌ ଜାନାମ୍‌ 
 porcupine , Noun , ଅୟ୍‌ 
 porridge , Noun , ଗେଞ୍ଜିଜାୱ୍‌ 
 porter , Noun ," ବାର୍‌ 4 6419, 6A CRIGIERIQ "
 possibly , Adverb , ଆସ୍‌ Alsi 
 post man , Noun , କାବୁର୍‌ ତ୍‌ ସିଟି 
 ଭଦାନୋଣ୍ତ , , 
 post office , Noun , ଚିଟିନ୍‌ ଲୋନ୍‌ 
 pot-belly , Noun ," ଡ଼କାତଣ୍ଟ, ଡକାମିନ୍ଦଣ୍ତ,ଡଙ୍କାଲ୍‌ "
 pot vessels , Noun ," ମୁନ୍ତା, ଛୋଟ ମାଟି "
 ale , , 
 potato , Noun ," ବାଙ୍ଗାଲ ଦୁମ୍ା, ଆଲୁ ମାଟି "
 potency , Noun , ସାତ୍‌ ଓାଁମ୍‌ 
 potter , Noun , କୁମାଲ୍‌ 
 pound , Verb , ତୁଙ୍ଗା 
 pounding rice , Noun ," ନୁକ୍‌ @I,@l& ଉଚ୍ଚାନାଦ୍‌ "
 pour the water , Verb , ଏର୍‌ GI! 
 poverty , Noun , ଇଲ୍‌ ଞୋର୍‌ 
 powder , Noun , Bim 
 power , Noun ," ସାତ୍‌ ଓାମ୍‌, ଆଦିକାରାମ୍ବାକ୍‌ ତି "
 practically , Adverb , ପାଢ଼ିୟ୍‌ ମାଡି Ae କେ 
 practice , Noun , ଆଲ୍‌ ଓଟ୍‌ 
 practise , Verb , ଆଲ୍‌ ଓଟ୍‌ ଆଇମୁଟ୍‌ 
 praise , Noun , ମେଲ୍‌ ତା ମାଡ଼ାନାଦ୍‌ 
 prawn shrimp , Noun ," ରେୟା, ରେୟେ "
 pray , Verb ," ତାଲ୍‌ ପା, ତାଲ୍‌ କା "
 prayer , Noun ," ପ୍ରାର୍ତାନା ମାଡ଼ା, ତୁଙ୍ଗା "
 preach , Verb , ଦାର୍ମାମ୍‌ ଞଷାୟାମ୍‌ ତ୍‌ ମାଟ୍ଟା କେତ୍ତାନାଦ୍‌ 
 precede , Noun , ମୁନ୍ନେ ମାନ୍ଦାନାଦ୍‌ 
 precedent , Noun , ମୁନ୍ନେଟ୍‌ କାଲାମ୍‌ ତ୍‌ ପାଡ଼ିୟ୍‌ 
" precise,exact ", Adjective , ଲଟ୍‌ କେ 
 predestine , , ମୁନ୍‌ ନେ କୁଞ୍ଚ୍‌ 
 ଅସରିଶି , - , ଅସରିଶି 
 ମାନ୍ଦାନାଦ୍ , Noun , ମାନ୍ଦାନାଦ୍ 
 ପାରାମେଶ୍ରାର୍ , - , ପାରାମେଶ୍ରାର୍ 
 ମାନ୍ନାଙ୍କ୍ , - , ମାନ୍ନାଙ୍କ୍ 
 ଭଦାନାଙ୍କ୍ , - , ଭଦାନାଙ୍କ୍ 
 ତାଶି , - , ତାଶି 
 pregnancy , - , ପ୍ରସବ 
 ଏର୍ , - , ଏର୍ 
 ପୁନ୍ଦିତ୍ , - , ପୁନ୍ଦିତ୍ 
 ପଟ୍ଟା , - , ପଟ୍ଟା 
 ଆତ୍ , - , ଆତ୍ 
 ଡ଼ଙ୍କା , - , ଡ଼ଙ୍କା 
 ଆଶ୍ , - , ଆଶ୍ 
 ମିନ୍ଦେ , - , ମିନ୍ଦେ 
 prescription , Noun , ଔଷଧି ନିର୍ଧାରଣ 
 ନିଜାମ୍ , - , ନିଜାମ୍ 
 ବେଲେ , - , ବେଲେ 
 ଇଞ୍ଜୋ , - , ଇଞ୍ଜୋ 
 ରାସି , - , ରାସି 
 ଭଦାନାଦ୍ , - , ଭଦାନାଦ୍ 
 presence , Noun , ଉପସ୍ଥିତି 
 ତୋପାନାଦ୍ , - , ତୋପାନାଦ୍ 
 present , Adverb , ବର୍ତ୍ତମାନ 
 MEM , - , MEM 
 କାଲାମ୍ , - , କାଲାମ୍ 
 presentation , Noun , ଉପଲକ୍ଷ୍ୟ 
 ମେଲ୍ , - , ମେଲ୍ 
 ତା , - , ତା 
 CAGE , - , CAGE 
 ସାମାନ୍ , - , ସାମାନ୍ 
 ଭଦାନାଦ୍ , - , ଭଦାନାଦ୍ 
 presently , Adverb , ବର୍ତ୍ତମାନ 
 just now , Adverb , ଇତୋ 
 ଇଞ୍ଜେ , - , ଇଞ୍ଜେ 
 preservation , Noun , ରକ୍ଷଣ 
 ୋସ୍ , - , ୋସ୍ 
 ରିଞ୍ଚି , - , ରିଞ୍ଚି 
 ତାସାନାଦ୍ , - , ତାସାନାଦ୍ 
 preserve , Verb , ରକ୍ଷଣ କରନ୍ତୁ 
 ସାୟା , - , ସାୟା 
 ତାଶି , - , ତାଶି 
 ମାନ୍ , - , ମାନ୍ 
 president , Noun , ରାଷ୍ଟ୍ରପତି 
 ଇନ୍ଦିୟା , - , ଇନ୍ଦିୟା 
 ଦେସାମ୍ , - , ଦେସାମ୍ 
 ସାଲାକୀଦାନୋଣ୍ଡ , - , ସାଲାକୀଦାନୋଣ୍ଡ 
 ଉ , - , ଉ 
 ଡ଼ାନୋଣ୍ଡ , - , ଡ଼ାନୋଣ୍ଡ 
 prespiratin , Noun , ଶ୍ଵାସରେଣି 
 କୁମ୍ , - , କୁମ୍ 
 ପୋଡ୍ , - , ପୋଡ୍ 
 ପେୟ୍ , - , ପେୟ୍ 
 press , Noun , ପ୍ରସାର 
 ମାଟା , - , ମାଟା 
 ରାସାନାଦ୍ , - , ରାସାନାଦ୍ 
 ମେସିନ୍ , - , ମେସିନ୍ 
 press down , Verb , ନିଚାଇ ଦିଅନ୍ତୁ 
 ନକ୍ , - , ନକ୍ 
 କା , - , କା 
 press on , Verb , ଚାଲୁ ରଖ 
 DQ , - , DQ 
 SQ , - , SQ 
 ଶ୍ , - , ଶ୍ 
 କାନାଦ୍ , - , କାନାଦ୍ 
 press out with the hands , Verb , ହସ୍ତଗତ ପ୍ରସାରଣ କରନ୍ତୁ 
 ନାଲୁ , - , ନାଲୁ 
