English Word,Part of Speech,Odia Translation
 weeds , Noun , ଗାର୍କି ଗାଡ଼୍‌ 
" weeds, tares ", Noun ," ପଦେର୍‌, ପଦାଲା "
 week , Noun , ଓାରାମ୍‌ 
 weigh , Noun , ତୂସିମ୍‌ 
 welfare , Noun , ମେଲ୍‌ ତା ସାୟାମ୍‌ 
 well , Noun , ଯଥାର୍ଥ 
 well twined rope , Noun , ନୁୟ୍‌ ଦ୍‌ 
 well wisher , Noun , ମେଲ୍‌ ତା ମେକ୍‌ କାନୋର୍‌ 
 west , Noun , ପଶ୍ଚିମ 
 wet , Noun , ତରଳ 
 wheat , Noun , ଗହୁଁ 
 wheezing , Noun , ହ୍ୱୀଜିଂ 
 whirlpool , Noun , ସୁରିଉତମିନ୍ଦେ 
 whirlwind , Noun , ସୂର୍ଗାଲ୍‌ 
 whisperer , Noun ," କେୱକିନା, କେତାନାଦ୍‌ "
 white ant , Noun ," ପେତେ, ଚେଦି, ପେତେ "
 white gourd , Noun ," ବୁର୍‌ କା କାୟ୍‌, ବୁରୁକା ତଣ୍ଡା "
 white patches , Noun , ସବେମ୍‌ 
 whitlow , Noun , ଗୋର୍‌ କାଢ଼ିୟାନାଦ୍‌ 
 whoever , Pronoun , ବେନୋଣ୍ଡ ବା 
 whom , Pronoun ," ବେନୁରୁ, ବେନୋଣୁ, ବାଦୁ, ବାରୁ "
 whooping cough , Noun , କୁରୁମ୍‌ 
 whorl , Noun ," ଦା ଟେକା ଟେକା ମାନ୍ଦା, ଉଣ୍ଡ, ରି କେଲ୍‌ କିନୋଣ୍ଡ "
 whose , Pronoun ," ବେନାଦି, ବେନାଦ୍‌ "
 wick , Noun ," ଦିପେମ୍‌ ତ୍‌, ଡିୱ୍‌ ରି, ତା ଏାତ୍‌, ସିଲୁପ୍‌ ପଶା "
 wickedness , Noun ," ଟିକ୍ରାମ୍‌, ଦୁଷ୍ଟ, //6/// "
 widower , Noun , ମୁଣ୍ତରାଲ୍‌ ମାଣୁସୁଣ୍ଠ 
 wife , Noun , ମୁତି 
 wild cat , Noun , ବାୟ୍‌ କ୍‌ 
 wild fruit , Noun , ପଟୋଶ୍‌ କାୟା 
 wild life , Noun , ଗୁପାତ୍‌ ମାନ୍ଦାନ୍‌ ଜୀୱାମ୍‌ 
 wild lime , Noun ," ତାପା, ରିଜ୍ମା କାୟା "
 wilderness , Noun , ାଭି ମାନ୍ଦାନ୍‌ ବୂମ୍‌ 
 wile , Noun , - 
 will , Noun , ଇଷ୍ଟାମ୍‌ 
 wind , Noun , ଗାଲ୍‌ 
 wind dropsy , Noun , ଡକ୍‌ କା କାଲି 
 window , Noun ," କିଡ଼କେ, ଜର୍‌ କା "
 windpipe , Noun ," ବଣ୍‌ କି, ନେସ୍‌ କାଡ଼ ନାଡ଼ତାନ୍‌ ଗଣ୍‌ କ୍‌ "
 wing , Noun , ରେକା 
 winner       , Noun           , ଗେଲସତଣ୍ଡ        
 winter       , Noun           , ଶାଲ୍କାଲାମ୍‌       
 wisdom       , Noun           , ଗ୍ୟାନାମ୍‌        
 wish         , Noun           , ଇଷ୍ଟାମ୍‌ ତେ ଆଲ୍‌ 
 witchcraft   , Noun           , ଜାଦୁ             
" withdraw, retreat ", Noun      , ପେରେ             
 withered flower , Noun        , କାଢ଼ିୟ୍‌ ତ୍‌     
 wither-shrink(fingers) , Noun ," କାୟ୍‌ ଓାଙ୍ଗ୍‌ ତା, ଏାରା "
 work            , Noun           , କା              
 witness         , Noun           , ସାକ୍‌           
 woe             , Noun           , ୟାୟୋ            
 wolf            , Noun           , ଟଣ୍ଡେଲ୍‌        
 woman           , Noun           , ନାଟାଡ଼         
 women           , Noun           , ଅଗ ଫିକ୍ସ୍!      
 playing         , Noun           , କାରସ୍‌         
 (shout)         , Noun           , ମାଡ଼ନ୍‌        
 wonder          , Noun           , ୟାୟୋ            
 wood            , Noun           , ଞେର୍‌ କ୍‌        
 wood oil        , Noun           , ଞେର୍‌ କିନ୍‌ ନିୟ୍‌ 
 woodpecker      , Noun           , ବେରିୟା କିର୍‌    
 yam             , Noun           , ନୋଶ୍‌ କା ମାଟ୍ଟି   
 yard            , Noun           , ପାଲାମ୍‌ ଆଙ୍ଗାଡ଼   
 year            , Noun           , ଏଣୁ             
 powder          , Noun           , ପାସ୍‌           
 wooden ladle , Noun          , ଭୟାଲ୍‌              
 word         , Noun          , ମାଟା              
 work         , Noun          , ପାଢ଼ିୟ-(ପାନି)        
 world        , Noun          , ଲକ୍କ୍ରାମ୍‌           
 worms        , Noun          , କାଣ୍ଡ କ୍‌ ତୋପିଲ୍‌    
 worship      , Noun          ," ପୂଜା, ପ୍ରେମା ତେ      "
 worth        , Noun          ," ରେଟ୍‌, ମେଲ୍‌ ତା,     "
 yes          , Noun          , ଓ                
 yesterday's water , Noun   , ନିନେଟ୍‌           
 yesterday    , Noun          , ନିନେ              
 yoke         , Noun          , କାଣ୍ଡ             
 wound , Noun , ଘାଉ 
 wound burning , Noun , ଜଳସିକା ଘାଉ 
 ମାଣ୍ଡାନାଦ୍ , Noun , ମାଣ୍ଡାନାଦ୍‌ 
 wound on the nose , Noun , ମସସିକା ଘାଉ 
 ତେ ଉଡୁପିସାନାଦ୍ , Noun , ଉଡୁପି ସାନାଦ୍ 
 wrath , Noun , କୋପ 
 wrath of god , Noun , ଦୈବାନୁରାଗ 
 ପାରାମେଶ୍ବାରିନ୍ , Noun , ପାରମେଶ୍ବର 
 wreath , Noun , ଗର୍ଲାଣ୍ଟ 
 wrist , Noun , କଳିଆ ପାଇ 
 writer , Noun , ଲେଖକ 
 wry necked , Noun , ଗେରୁଡ଼ା 
 yolk , Noun , ଅଣ୍ଡ ପିଣ୍ଡ 
 you , Pronoun , ତୁମକୁ 
 zeal , Noun , ଉତ୍ସାହ 
 young            , Noun                      , ଯୁବକ               
 young bull calf  , Noun                      , ପେୟାପିଲ୍ା         
 young man        , Noun                      , ଯୁବକ               
 pen              , Noun                      , କାଲାମ୍‌           
 younger brother  , Noun                      , ତାମୁଣ୍ଡ           
 younger brothers , Noun                      , ତାମୁର୍‌            
 younger sister   , Noun                      , ଦିଦି               
 zero             , Noun                      , ସୁନା               
 erund , Noun , ଏରୁଣ୍ଡ 
 your (pl) , Pronoun , ମୀୱାଦ୍‌ 
 your (sl) , Pronoun , ନୀୱାଦ୍‌ 
 yours (sl) , Pronoun , ନୀୱାଦ୍‌ 
 youth , Noun , ଯୁବକ/ଯୁବତୀ 
 apathy , Noun , ସାୟାମ୍‌ ମାଡ଼ାନ୍‌ ଆଲ୍‌ 
 apple , Noun , ସିତା ପାଣ୍ଡି 
 apple fruit , Noun ," ଆପ୍‌ ଲେଶ୍‌, ପାଣ୍ଟ, ଆପ୍‌ ପିଲ୍‌ "
 apple of eyes , Noun , କାଣ୍ଡ ପାପା 
 approbation , Noun , ଅପାନାଦ୍‌ 
 approval , Noun , ଅପାନାଦ୍‌ 
 areca nut palm , Noun , କୋୱା ମାଡ଼ା 
 ark , Noun ," ନୋୱାନାଦ୍‌ ବେଡ଼ିୟା, ଏର୍‌ ଜାହାଜ୍‌ "
 arm , Noun , ଜେବାକାଇ 
 armpit , Noun , ସାଙ୍କା 
 army , Noun , ସୋୟ୍‌ ନର୍କ୍‌ 
 arrow stick , Noun , ଲୋଦାକାଡ଼୍‌ 
 arrow quiver , Noun , ମିଟା 
 as a result of , Noun ," ଆତ୍‌ କାଡୁ, ଓାତ୍‌ କେ "
 ash , Noun , ବୁଡ୍‌ ଦି 
 ashes , Noun , ଆକାର୍‌ ମାଡ୍ଜି ଆତ୍‌ 
 ass , Noun , ଗାଡ଼୍‌ ଦେ 
 association , Noun , ସର୍ରାତୋର୍କିଙକ୍‌ ସାୟାମ୍‌ ଉଡ଼ାନ୍‌ ସାଙ୍ଗାମ୍‌ 
 asthma , Noun , ନେସ୍‌ କାନାଦ୍‌ କାଷ୍ଟାମ୍‌ ଆଦାନାଦ୍‌ 
 astringent , Noun , ଅଗର୍‌ 
 astronomer , Noun , ମୁନ୍ରେଟ୍‌ ପେର୍‌ କେଟ୍‌ ମାଟା କେତାନୋର୍‌ 
 astronomy , Noun , ପାଞ୍ଚେଗା 
 at 1am , Noun , ନାର୍କା 
 at 10 am , Noun , ପାଦି ଗାଣ୍ଡାଙ୍କ୍‌ 
 at the point of , Noun , ଆଦାନ୍‌ 
 atmosphere , Noun , ସାର୍ରେ ପାକ୍‌ କା 
 atone , Noun , ସେଙ୍ଗେ ଦୁକ୍‍ କାମ୍‌ 
 attachment , Noun , ପ୍ରେମା 
 attraction , Noun , କୋରାନାଦ୍‌ 
 audacity , Noun , ଗାଟ୍‌ ଟି ଦାୟାଙ୍ଗ୍‌ 
 audience , Noun , ଉଡ଼ାନୋର୍‌ ଡୁଟ୍‌ 
 aunt , Noun , ପୋୟେ 
 austerity , Noun , ବାୟାମ୍‌ ମାଲାମ୍‌ 
 authority , Noun , ଆଦିକାରାମ୍‌ 
 autumn , Noun , ପେଦା ମାଣି କାଲାମ୍‌ 
 babbler , Noun , ଏକ୍‌ ଓ ତ୍ରୀୟ୍‌ ନୋନ୍‌ 
 baby , Noun , ପାପାଲ୍‌ 
 bachelor , Noun , ମାଣୁଷୁଣ୍ତ 
 bachelor's buttons , Noun , ମାଡ଼ା ମାଲି ପୁଙ୍ଗାର୍‌ 
 back bitter , Noun , ପେଲ୍ଲାନାଦ୍‌ 
 back of the body , Noun , ଜେବା।ମୁର୍ସୁଲ୍‌ 
 bad name , Noun , କାରାବ୍‌ ପେଦେର୍‌ 
 bad smell , Noun , କାରାବ୍‌ ଗାବ୍‌ 
 bad word , Noun , ସେଡା ମାଟା ପୀନ୍ଦ ପାର୍‌ ନ୍ଦୁ ଲ୍‌ ଗଟି 
" bad, vice ", Noun ," ପୀନ୍ଦ, କାରାପ୍‌ "
 aware        , Noun           , ପୁନ୍ଦାନାଦ୍‌            
 awe          , Noun           , ବାକ୍‌ ତି ତେ ରେଲାନାଦ୍‌   
 bag          , Noun           ," ମୂଣା, ସାଞ୍ଚ୍‌         "
 baker        , Noun           , ରୋଟି ଆମ୍‌ ମାନୋଣ୍ଡ       
 balance      , Noun           , ଆଭା ପେର୍କେ ମିଗାଲ୍‌ ତାଦ୍‌ 
 balcony      , Noun           , ମେଡ଼ା ଲୋତ୍‌ ଗଡ଼ା       
 balsam       , Noun           , ଟଗର୍‌ ଏଟ୍‌             
 bamboo       , Noun           , ସୈଦୁର୍‌               
 bamboo basket, Noun           ," ଗାମ୍ା, କୁଶ୍‌ ଶା       "
 bamboo mat   , Noun           ," ସାମ୍‌ ପା, ଟାଟ୍‌       "
 bamboo tree  , Noun           , ହିଦ୍‌                  
 banana fruit , Noun           , କେଡ଼ା ପାଣ୍ଡି           
 banana tree  , Noun           , କେଡ଼ା ମାଡ଼ା            
 bandage      , Noun           ," ମାତ୍‌ ଓାଟି, ତୋଉାନାଦ୍‌, ମାର୍‌ ସୀଲେ "
 bandi rat    , Noun           , ମୁସ୍‌ ଚେଟେଲ୍‌           
 bangle       , Noun           , ଗାଜୁମ୍‌               
 axe              , Noun             , ଗଡ଼େଲ୍‌            
 ayurveda         , Noun             , ମାଡ଼ା ଆକି ପଦାଲା        
 କୋଞ୍ଚି           , Noun             , ୱାଦାନ୍‌ ମାତ୍‌      
 bank of river    , Noun             , ଓଡିନାଗା           
 ମାନ୍ଦାନ୍‌         , Noun             , ଜେଣ୍ଡା               
 banticoot        , Noun             , କକୁ                
 banyan tree      , Noun             , ମାରି ମାଡ଼ାମ୍‌      
 baptise          , Noun             , ଏର୍‌ ଦା ମୁଣୁଙିଂସି        
 AM FF            , Noun             , ଖ୍ରୀଷ୍ଟ ଦାର୍ମାମ୍‌    
 ନାମ୍ମାନାଦ୍‌      , Noun             ,                   
 barber           , Noun             , ମାଙ୍ଗେଲ୍‌           
 bark             , Noun             , ମୋରୁମ୍‌            
 ଏରାନାଦ୍‌         , Noun             ,                   
 ବୁସ୍ତା           , Noun             ,                   
" barns, barnyard  ", Noun             , ସଜାତ୍‌            
 ଲୋନ୍‌            , Noun             ,                   
 barren           , Noun             , ଓାଞ୍ଜା ନାଟା         
 barrier          , Noun             , ଆଡାମ୍‌            
 ଦୁକ୍‌ କାମ୍‌ ଆଦାନାଦ୍‌ , Noun             ,                   
 basil leaves     , Noun             , ତୁଲ୍‌ ସି          
 basin            , Noun             , ଦୋଡ଼ା ତାସାନ୍‌      
 ବେଡ଼ିୟା ଗିନି     , Noun             ,                   
