English Word,Part of Speech,Odia Translation
 part from , Verb , ସି ଆନ୍ଦାନାଦ୍‌ 
 part with , Verb , ସେରେ GIAIGIg 
 partiality , Noun , ମାନ୍ଦାନାଦ୍‌ 
 particular , Adjective , ଭାୱ୍ତାଲ୍‌ 
 parting , Verb , କେଲ୍‌ କ୍‌ ପାୟା 
 partition , Noun , ବାଗାମ୍‌ ତୁ ସାର୍‌ 
 partner , Noun , ଅଣ୍ଡୋୟ୍‌ AISA ତା 
 partridge , Noun , କାଞ୍ଜାପିଟେ 
 parts of leg , Noun , ଟିକ୍‌ କାଲ୍‌ (ଡେକା) 
 pass over , Verb , ନାଡ଼୍‌ ସ୍‌ ଆନ୍ଦାନାଦ୍‌ 
 pass away , Verb , ଡଲାନାଦ୍‌ 
 pass by , Verb , ସି ଆନ୍ଦାନାଦ୍‌ 
 pass into , Verb , ମାରି ଆନ୍ଦାନାଦ୍‌ 
 pass out , Verb , ସି ଆନ୍ଦାନାଦ୍‌ 
 passer-by , Noun , ସେରରଭଣୁ 
 passion , Noun , ସ୍ପନ୍ଦନା 
 past , Adjective ," ଆଭା, ଦିନାମ୍‌ "
 pasted , Adjective , କୁଇନ୍‌ଆଣ୍ଟି ମିନ୍ଦେ 
 pastor , Noun , ଗୁଡ଼ିୟ୍‌ ଦା ପ୍ରାର୍ତାନା 
 accordingly , Adverb , ଆଦିଙ୍କ୍‌ ଲେକେ 
 Gaia , Noun , ତୋପ୍‌ ପିଶାନ୍‌ 
 patch , Noun , ଗାଣ୍ଡଲ୍‌ AIF କୁଟାନାଦ୍‌ 
" path,way ", Noun , ଆର୍‌ 
 patience , Noun , ଦେୟ୍‌ Ale 
 patient , Adjective , ନେମ୍‌ ଲା 
 patriot , Noun , ଦେସାମ୍‌ ମାୟ୍‌ ଦିଙ୍କ୍‌ 
 love , Noun , ପ୍ରେମା ମାଡ଼ାନୋନ୍‌ 
 patronize , Noun , ସାୟାମ୍‌ 
 pay reverence , Verb , କାୟ୍‌ କ୍‌ 
 pay(return) , Verb , ମାଲ୍‌ ସି 
 pea , Noun , ସେଲୁ ଘା 
 peace , Noun , ସୁକାମ୍‌ 
 peace agreement , Verb , ରାଜ୍‌ ଜି 
 peacock , Noun , ପୋତ୍‌ ମାଲ୍‌ 
 peacock screams , Verb , ମାଲ୍‌ କେୟିତା 
 peacock's feather , Noun , ପୂରି 
 peahen , Noun , ଡାଡା ମାଲ୍‌ 
 pearl , Noun ,  
 pedalling , Verb , ପିଡ଼ିବେ 
 peel , Noun , ପୁଛାନାଦ୍‌ 
" peel,husk ", Noun ," ତଲ୍‌ କା ,ଟୋଟେ "
 peel-off , Verb ," ତୀସାନାଦ୍‌,ଟେଣ୍ଢାନାଦ୍‌ "
" peevish,jealous ", Adjective , ଏରାଙ୍ଗ୍‌ 
 pen , Noun , ପେନ୍‌ 
 pendant , Noun , ଜୋଡ଼କ୍‌ 
,,
 Noun ," ପାଣାମ୍‌,ଜୀୱାମ୍‌ ", ସାୟ୍‌ 
" ମାନ୍ଦାନାଦ୍‌,ସୁକ୍‌ କାମ୍‌ ", Noun , 
 physician , Noun , ଡାକ୍‌ ଟାର୍‌ 
 pick out , Verb , ଏନ୍‌ ଚି ୋଦାନାଦ୍‌ 
 pick up , Verb ," ତେସ୍‌ ଭଦାନାଦ୍‌, ଗୁଡୃଶ୍‌, ପାନାଦ୍‌ "
 pickaxe , Noun , ପିକ୍‌ କାସ୍‌ 
 pickpocket , Noun ," ଡଙ୍ଗାନୋର୍‌, ଡଙ୍ଗାଲ୍‌, କାନି "
 picture , Noun ," ଚିତ୍ରାମ୍‌ ,ପଟ୍‌ "
 piece by piece , Adverb , ଦୁକୁଡି ମୁକ୍‌ କା ମୁକ୍‌ କା 
 piece into piece , Adverb ," ଗୋଣ୍ଟାମ୍‌, ତିତା, ତୁଙ୍କା, ସୀଟାକ୍‌, ପେଡ୍‌ କ୍‌, ଗଡ଼େଲ୍‌ ନାର୍‌ କ୍‌ ତା GAS, ଶୋମିନ୍ଦୋର୍‌ "
 piece of bamboo , Noun , ଗୋଣ୍ଟାମ୍‌ 
 piece of flesh , Noun ," କାଣ୍ଡା କାଣ୍ଡା, ତିତା, ତୁଙ୍କା, ତୀଭା "
 piece of paper , Noun ," ସୀଟାକ୍‌, ସୀଟ୍‌ ମୁକ୍‌ କା "
 pieces of wood , Noun ," ପେଡ୍‌ କ୍‌, ଗଡ଼େଲ୍‌ ନାର୍‌ କ୍‌ ତା GAS "
" pierce, pierce in metal ", Verb ," ବୋସ୍ ସା, ତୁଙ୍ଗାନାଦ୍‌, ଗିଟ୍‌, ତାଲ୍‌, ଶୋମିନ୍ଦୋର୍‌ "
 piety , Noun , ମେଲ୍‌ ତା ବୁଦ୍ଦି 
 pig grunts , Noun ," ପାଦି ଢୁର୍କ ଢୁର୍କ, କେୟାନ"
 pile up , Verb , ବା 
 piles , Noun , କା 
 pilgrim , Noun , ବାଗାୱାନ୍‌ 
 pill , Noun , ମାତ୍‌ 
 pillar , Noun , ତାମ୍‌ ଗୁଞ୍ଜୋ 
 pillow , Noun , ଗାଡ଼୍‌ 
" pillowcase,bag ", Noun , ତାଲ୍‌ ପା 
 pimples , Noun , ମଟ୍‌ ମେ 
 pin , Noun , ଗେ 
 pinch , Transitive verb , କିଚ଼ାନାଦ୍‌ 
 pineapple , Noun , ସପୁରି 
 pious , Adjective , ଦେଉଡୁ ନାମ୍‌ କାମ୍‌ ତେ ମାନ୍ଦାନୋର୍‌ 
 pirate , Noun , ଏର୍‌ ତା ମାନ୍ଦାନ୍‌ ଡଙ୍ଗା 
" pit, a cavity ", Noun , ଦା 
 pitch darkness , Noun , ସିକାଡ଼ ଆତା 
 pitcher , Noun , କୁଣ୍ଡା 
" pity, kindness ", Noun , ଜୀୱାମ୍‌ 
 place between the hands , Noun , ସ୍ତୋଦାନାଦ୍‌ 
 place for feast , Noun , ପାନ୍ଦୁଲ୍‌ 
 place for palm stone , Noun , ଦିବା 
 place for preparing toddy , Verb , ସାଟ୍‌ 
 placenta , Noun , ପୁଙ୍ଗା 
 plain area , Adjective ," ଭୁଲ୍‌, ବାୟ୍‌ "
,,
 plaintive , Noun , ଦୁକାମ୍‌ 
 plaited hair , N/A , N/A 
 plaiting of hair , Noun ," ଜାଡା, ଜାଟେଲ୍‌ "
 plan , Noun , ଉପାୟାମ୍‌ 
 plane , Noun ," ମଲେ, ତୁଞେମ୍‌ "
 planet , Noun , କାକ୍‌ 
 plant , Verb , ମଡ଼ତାନାଦ୍‌ 
 plant the tree , Verb , କାନାଦ୍‌ 
 plant to spring up , Intransitive Verb , ତାନାଦ୍‌ 
 plantain , Noun , ମାଡ଼ା 
 planting , Verb , କାନାଦ୍‌ 
 plants , Noun , ଏଟୁ 
 plate , Noun ," ପ୍ଲେଟ୍‌, ଗିନ୍ନା ଗିନି "
 play , Verb , କାରା 
 play false , Verb , ବଲ୍‌ ଲିସାନାଦ୍‌ 
 play out , Verb ," କାର୍ସି ଆୟ୍‌, ଆନ୍ଦାନାଦ୍‌ "
 playmate , Noun , କାର୍ସାନ୍‌ ଜାଭା 
 please , Verb ," ସାୟାମ୍‌ ତୁଗିଂ, ମାଡ଼ି "
 pleasure , Noun ," QEAM, AIG "
 pleats , Verb , ଢେଙ୍ଗ୍‌ 
 plenty , Adjective ," ଓା, ନାର୍ଗେ, ଦିବେଡ଼ "
 plough , Noun , ଉତୁଦାନାଦ୍‌ 
" plough share, stick ", Noun , କାର୍ରା(ନାଙ୍ଗେଲ୍‌ GI) 
 pluck out , Verb , ପୂଙ୍କା ଦେତ୍‌ ତାନାତ୍‌ 
 plucking flowers , Verb , କଯିଂ ତାନାଦ୍‌ 
 plunder , Verb , ଡୋଦାନାଦ୍‌ 
 plunderer , Noun , ବେଦିରିସି ଲାଗି 
 pneumonia , Noun ," ନେଲା ତା ମାନ୍ତାନ୍‌, ଡାଗ୍‌ ରୋଗାମ୍‌ "
 poison , Noun , ସିଷାମ୍‌ 
 poke , Verb , GAL 
 polar bear , Noun ," ରାଜ AR କାମ୍‌, 6ORINER "
 pole star , Noun , ରାଜ AR କାମ୍‌ 
 police , Noun , ପୋଲିଶିର୍‌ 
 police station , Noun , ARQ ତାନା 
 politeness , Noun , ନେମ୍‌ IE 
 polka dots , Noun ," GQ କା ଚୁକ୍‌ କା, ମାନ୍ଦାନ୍‌ କୁଡ଼ା "
 pollen , Noun , ପ୍ରଙ୍ଗାର୍‌ ଗୁହ୍ଛେଲ୍‌ 
 pomegranate , Noun ," AIMA, SINA, QE "
 pond , Noun , NQG 
 pond heron , Noun , ଗୁଣ୍ଟିକଙ୍ଗା 
 ponder over , Verb , ଆଲ୍‌ ସାନାଦ୍‌ 
 pool , Noun , କୁଟା 
 poor man , Noun , MAB ମିନ୍ଦୋଣ୍ୁ 
 pop com , Noun , GQ କି 
 popular , Noun ," ନାରୂର୍‌ ନେସ୍‌, ଆଦାନାଦ୍‌, ସାର୍ରେ ତୋର୍‌, କୋରାନାଦ୍‌, BIG, SAE, ଇଷ୍ଟାମ୍‌ "
 popularity , Noun ," ନାରୂର୍‌ ନାତୃମେ, ମେଲ୍‌ ତା ଆଦାନାଦ୍‌ "
 population , Noun , ମତାମ୍‌ ଜାନାମ୍‌ 
 porcupine , Noun , ଅୟ୍‌ 
 porridge , Noun , ଗେଞ୍ଜିଜାୱ୍‌ 
 porter , Noun ," ବାର୍‌ ଓ୍‌ ସୋସି, ମୋସି "
 possibly , Adverb , ଆସ୍‌ 
 post man , Noun , କାବୁର୍‌ ତ୍‌ ସିଟି 
 post office , Noun , ଚିଟିନ୍‌ ଲୋନ୍‌ 
 pot-belly , Noun ," ଡ଼କାତଣ୍ଟ, ଡକାମିନ୍ଦଣ୍ତ, ଡଙ୍କାଲ୍‌ "
 pot vessels , Noun ," ମୁନ୍ତା, ଛୋଟ ମାଟି "
 potato , Noun ," ବାଙ୍ଗାଲ ଦୁମ୍ା, ଆଲୁ "
 potency , Noun , ସାତ୍‌ ଓାଁମ୍‌ 
 potter , Noun , କୁମାଲ୍‌ 
 pound , Verb , ତୁଙ୍ଗା 
 pounding rice , Noun , ନୁକ୍‌ 
 pour the water , Verb , ଏର୍‌ 
 poverty , Noun , ଇଲ୍‌ ଞୋର୍‌ 
 powder , Noun , ମାଟି 
 power , Noun ," ସାତ୍‌, ଓାମ୍‌, ଆଦିକାରାମ୍ବାକ୍‌ ତି "
 practically , Adverb , ପାଢ଼ିୟ୍‌ ମାଡି 
 practice , Noun , ଆଲ୍‌ ଓଟ୍‌ 
 practise , Verb , ଆଲ୍‌ ଓଟ୍‌ ଆଇମୁଟ୍‌ 
 praise , Noun , ମେଲ୍‌ ତା ମାଡ଼ାନାଦ୍‌ 
 prawn , Noun ," ରେୟା, ରେୟେ "
 pray , Verb ," ତାଲ୍‌ ପା, ତାଲ୍‌ କା "
 prayer , Noun ," ପ୍ରାର୍ତାନା ମାଡ଼ା, ତୁଙ୍ଗା "
 preach , Verb , ଦାର୍ମାମ୍‌ ଞଷାୟାମ୍‌ ତ୍‌ 
 precede , Noun , ମୁନ୍ନେ ମାନ୍ଦାନାଦ୍‌ 
 precedent , Noun , ମୁନ୍ନେଟ୍‌ କାଲାମ୍‌ ତ୍‌ 
" precise, exact ", Adjective , ଲଟ୍‌ କେ 
 predestine , Verb , ମୁନ୍‌ ନେ କୁଞ୍ଚ୍‌ 
 previous day , Noun , ମୁନେଟ୍‌ ରୋଜ୍‌ 
 prey , Verb , ଞେଣ୍ଟୀ ମାଡ଼ାନାଦ୍‌ 
 price , Noun , ମୋଲା 
 prices are falling , Verb , ରେଟ୍‌ ଆଦାନାଦ୍‌ 
 prick , Verb , କୟ୍‌ ଗିଭାନାଦ୍‌ 
 prickly heat , Noun , ଉର୍ବ ଗାଜ୍‌ 
 pride , Noun , କୁୱାମ୍‌ 
 prince , Noun , ମାର୍‌ 
 princess , Noun , ରାଣି 
 principal , Noun , ସ୍‌ କାଲେଜ୍‌ 
 prison , Noun , ଜେୟିଲ୍‌ 
 prisoner , Noun , ଜେୟିଲ୍‌ ମାନ୍ଦାନୋଣ୍ଡ 
 prisoner of war , Noun , ଗାୟ୍‌ ତ୍‌ 
 private , Adjective , ସେରେ 
 privately , Adverb , ଞ୍ଚେରେ ପଡ଼ି ଦା ମାନ୍ଦାନାଦ୍‌ 
 prize , Noun ," ପୁରାଶ୍‌ କାର୍‌, ସାମାନ୍‌ "
 problems , Noun , କ୍‌ 
 proceed , Verb , ଆନ୍ଦାନାଦ୍‌ 
 procession , Noun , ମୂଲ୍‌ ନାରୂର୍‌ 
 proclamation , Noun , ସାର୍ର।ତୋର୍‌ 
 prodigal , Adjective , କାର୍‌ 
 profession   , Noun           , ଏଓ୍‌            
 professor    , Noun           , ସାଦ୍‌           
 profit       , Noun           , ଲାବାମ୍‌         
 programme    , Noun           , ACA              
 promise      , Noun           , ମାଟା            
 pronunciation, Noun           ," ଗଟି, ଟୀକ୍‌        "
 properly     , Adverb         , ଆଚ଼ାଲ୍‌          
 property     , Noun           ," ସମ୍, ସାନ୍‌ ସ୍ରାମ୍‌, ବୂମ୍‌"
 prophecy     , Noun           , ନାଡ଼୍‌ ଦିନା ମାଟ୍ଟା 
 prophet      , Noun           , ପାରାମେଶ୍ରାରିନ୍‌ 
 propriety    , Noun           , ଆଦିକାରାମ୍‌       
 prosperity   , Noun           , ମେଲ୍‌ ତା ନୁ      
 prostitute   , Noun           , ଲାଞ୍ଜି AIGA     
 prostitute lady , Noun        , ବୋଗା            
 protect      , Verb           , କାପାଡିଭୋଣ୍ୁ      
 protein      , Noun           , ସକ୍‌ ତି ଦର୍‌ କାନାଙ୍କ୍‌
 proud        , Adjective      ," ଆତଣ୍ଡ, କୁଶ୍‌ ତାମ୍‌ "
 provided     , Subordinating ,                  
 teeth molars , Noun           , ଗଗୋ ଗାୱ୍‌ ଗା     
 connective   , Noun           , ଜୋଡ଼କା          
 public       , Noun           , ସାର୍ଵଜନିକ         
 public       , Noun           , ସାର୍ଵଜନିକ ସ୍ଥାନ   
 publicly     , Adverb         , ସାର୍ଵଜନିକରୂପରେ   
 published    , Verb           , ପ୍ରକାଶିତ         
 puffed       , Adjective      , ଫୂଲିବାରା         
 grain        , Noun           , ଅନାଜ             
 pull         , Verb           , ଖେଳିବା           
 pull about   , Verb           , ଆଁକି ଖେଳିବା       
 pull off     , Verb           , ଖେଳିବା ବାହାରରେ   
 pull on      , Verb           , ପରିଧାନ କରିବା     
 pull out     , Verb           , ବାହାରିବା         
 pulsating    , Adjective      , ଧରଣୀକୁ ଖଟିଆହେଉଥିବା 
 wrist sound  , Noun           , କର ସ୍ଵର          
 pulse        , Noun           , ନାଡିର ଧବଳ       
 pulses       , Noun           , ଖଟାଳ             
 pumpkin      , Noun           , କୁମ୍ଳା କାନ୍ଦ        
 pumpkin      , Noun           , ଗର୍ଭିତ କୁମ୍ଳା କାନ୍ଦ 
 pumpkin creeper , Noun        , କାନ୍ଦା କାରି      
 quail        , Noun           , କୁଇ              
 quarrel      , Noun           , ଝଗଡ଼ା            
 quarter past nine , Adverb   , ନବମି ଘଣ୍ଟାର ପାଇଁ ପାଣି ପଡ଼ିଛି 
 quarter to nine , Adverb     , ନବମି ଘଣ୍ଟାର ପୂର୍ବରୁ ପାଣି ପଡ଼ିନାହିଁ 
 punctually , Adverb , ଟୀକ୍‌ ଆଦେ 
 accordingly , Adverb , ଆଦିଙ୍କ୍‌ ଲେକେ 
 pungent , Noun , କାରାମ୍‌ 
 pungent smell , Adjective , ଟି ଗାବ୍‌ବୁ 
 punishment , Noun ," ନେରାମ୍‌ କାଷ୍ଟାମ୍‌, ଭଦାନାଦ୍‌, ଦେବା "
 pupil , Noun , ପାପ୍‌ ପା 
 purdah , Noun , ମୁସ୍‌ କା 
 pure , Adjective ," ସୁବାଙ୍ଗ, ସାୟାମ୍‌, ଡେଡ଼ିୟ୍‌, ସୁବାଙ୍, ମେଲ୍‌ ତା "
 purity , Adjective ," ଆଲ୍‌, ଇଷ୍ଟାମ୍‌, AIL, SOU, EC UIGL "
 purification , Noun ," ସୁବାଙ୍ଗ, ସାୟାମ୍‌, ତୁଙ୍ଗାନାଦ୍‌ "
 purified water , Noun ," ଟେଣ୍ଟାଙ୍ଗ୍‌, ମାନ୍ଦାନ୍‌ ଏର୍‌ "
 purpose , Noun ," ଆଲ୍‌ ପ୍‌, ଇଷ୍ଟାମ୍‌ "
 pus , Noun ," କୂଲୁମ୍‌, ଜାଲାମ୍‌ "
 pus from ear , Transitive verb ," ଗୁବା ପଙ୍ଗାନାଦ୍‌, ଆଦାନାଙ୍କୁ AG ଏନ୍‌ ନିମିସ ତାକ୍‌ GI "
 queen , Noun , ରାଣୀ 
 quench thirst , Adjective ," ଟୁଟ୍ଲୁମ୍‌ ଆତ୍‌, VEL Ale "
 query , Noun ," ନିଜାମା ମାଟା ବାତା, ଇଞ୍ଜୋ ତାଲ୍‌ ପି ଉଡ଼ାନାଦ୍‌ "
 push , Noun , ତୁର୍ସାନାଦ୍‌ 
 push down , Noun , ରାଲ୍‌ ପିସାନାଦ୍‌ 
 pushing , Adjective , ଗ଼ିଗିଗ୍‌ 
" pustule, blister ", Noun , ବଣ୍ଠିୟା 
 put away , Verb , ସୋମ୍‌ AA 
 put back , Verb , ମୁନେ ମାତା ପଡ଼ିୟ୍‌ 
 put down(drop) , Verb , ରାଲ୍‌ ପିସାନାଦ୍‌ 
 put down(place) , Verb , ନେଲୁଓାଟାନାଦ୍‌ 
 put in , Verb , ତଲ୍‌ ଲିନେ AISIAIE 
 put off(cancel) , Verb , ଆଙ୍ଗାନାଦ୍‌ ବାନ୍ଦ୍‌ ମାଡ଼ାନାଦ୍‌ 
 put off(remove) , Verb , କୁସାମ୍‌ ତୀସାନାଦ୍‌ 
 put on , Verb , କେର୍‌ ପିସାନାଦ୍‌ 
 put out , Verb , ପୀତାନାଦ୍‌ 
 put up with , Verb , ବେନୁନ୍‌ ତୋଡ଼େ ବା କାଷ୍ଟାମ୍‌ ତେ ବାକ୍କାନାଦ୍‌ 
 python , Noun ," ଆଦ୍ାଣି, ମାଓଡ଼ ତାର୍ସ୍‌ "
" question, ask ", Verb , ପୁଚୁ କିଭୋର୍‌ ତାଲ୍‌ କାନାଦ୍‌ 
 questioned , Noun , ମାଟ୍ଟା ମାଲ୍‌ ତାନାଦ୍‌ ତାଲ୍‌ ପାନାଦ୍‌ 
" quickly, in a fairly short time ", Adverb ," ଜାପେ, ଜାପେ, ଲିପା "
 lapā , Adjective , ଲାପା 
 sit , Noun , ସିଟ୍‌ 
 quickness , Adjective , ପାଡା 
 quiet , Noun ," କାଟ୍‌ଟୋ, ସାମ୍‌ କ୍‌ "
 rabbi , Noun , ଜିହୁଦା ନାରିନ୍‌ ଦାର୍ମାମ୍ 
 त्कुर। , Noun , ତ୍‌ ଗୁରୁ 
" rabbit, hare ", Noun , ଅମ୍‌ 
 radish , Noun ," ମୂଲା, ପାଣ୍ଡେରା, ପୀଙ୍କା ମାଟି "
 rafter , Noun ," ପାଟ୍‌ ଟି, ତୁଲାମ୍‌ "
 rag , Verb , ପା 
 ragi , Noun , ଗରା 
 ragi porridge , Noun , ଗରଜାୱା 
 rain , Noun , ଓନା 
 rain sound , Noun ," ଆଦିରି ଓନା, ଓାସମିନ୍ଦେ "
 rain cloud , Noun ," ମେଗାମ୍‌, ମୟେଲ୍‌, ମୁସୁର୍‌ AQ ତା "
 raindrops , Intransitive verb ," ବଟକ୍‌, ଓନା "
 rain stopped , Verb , ସନା ଞର୍ଗତ୍‌ 
 rainbow , Noun , ବୀମିନ୍‌ ଞିଲ୍‌ 
 rainbow appears , Verb , ବୀମିନ୍‌ EQ ତେଡ଼ତା 
 raining , Verb ," ଓନା ମୁଶୂଡ଼୍‌, ବର୍ଷା କାଲୀ, କାଲାମ୍‌ "
" rainy, winter season ", Noun , ଓନା କାଲାମ୍‌ 
 raise , Verb , ପର୍ର ଏତାନାଦ୍‌ 
 ram , Noun ," ପୋତ୍‌ ମେଣ୍ଡା ପିଲ୍ଲା, ୬୮୦୮ "
 Rani is singing , Verb , ରାନି ପାଟା ପାର ମିନ୍ଦେ 
 quit , Verb , ସି ଆନ୍ଦାନାଦ୍‌ 
 quite , Adverb , ଆଦିଙ୍କ୍‌ ଲେକେ 
 Rani sings , Verb , ପାଟା ପାରିତ୍‌ 
 ransom , Noun , ଜେଲ୍‌ ଦା ମାନ୍ଦାନୋଣ୍ତ 
 SAI , Unknown , ଆଦାନାକିଙ୍କ୍‌ 
 ଭଦାନାଦ୍‌ , Unknown , Unknown 
 rapidly , Adverb ," ସିଟ୍‌ ପାଟ୍‌, ଗାବା "
" rarely, seldom, occasionally ", Adverb ," ବେସ୍‌ କେ, ବେସ୍‌ କେ "
 rascal , Noun ," ଗାଡ଼୍‌ ସାନାମ୍‌, ନେରାମ୍‌ "
 ମାଡ଼ାନୋଣ୍ଡ , Unknown , Unknown 
 rashness , Noun ," ପୀନା, ନାର୍ଗେ "
 rat , Noun ," ଡୁକୁର୍‌, ଉପ୍‌ ପେ "
 rather ... than , Correlative connective ," ଇଦିଙ୍କାନ୍ନା, ମାରି "
 raw fruit , Noun , ପଦାଲା ପାଣି 
 raw meat , Adjective , ପାଚି ଆଙ୍ଗି 
 raw rice cooked without draining the alter , Noun , ପୁଙ୍ଗଲାମ୍‌ 
